	monster_n	ancient	set	slot	grade	level	m_t	m_v	i_t	i_v	sub_res	sub_cdmg	sub_atkf	sub_acc	sub_atkp	sub_defp	sub_deff	sub_hpp	sub_hpf	sub_spd	sub_crate	quality	tot_sum_norm	tot_min_norm	tot_max_norm	is_odd	tier	num_powerup_incsub_left	sell
655	Inventory	True	Shield	4	6	9	HP%	38		0						15.0			730.0	12.0		Hero	6.848333333333334	7.348333333333334	7.848333333333334	False	B	0.0	False
656	Hathor	False	Shield	4	6	15	DEF%	63	CRate	5				6.0	8.0			14.0		24.0		Hero	12.333333333333334	12.333333333333334	12.333333333333334	False	B	0.0	False
1110	Inventory	False	Shield	4	6	0	CDmg	11	HP flat	170							11.0			6.0		Rare	2.5016666666666665	4.501666666666667	8.501666666666667	False	B	2.0	False
1111	Inventory	False	Shield	4	6	0	HP%	11	DEF%	8	8.0						16.0				6.0	Hero	3.4	5.4	7.4	False	B	3.0	False
657	Inventory	False	Shield	5	6	9	HP flat	1440	RES	7						12.0	12.0			17.0		Hero	8.341666666666667	8.841666666666667	9.341666666666667	True	B	0.0	False
658	Spectra	False	Shield	5	6	6	HP flat	1080	CRate	6	6.0									15.0		Rare	6.75	7.75	8.75	True	B	0.0	False
659	Inventory	False	Shield	5	6	12	HP flat	1800	ACC	4					19.0		11.0			16.0	4.0	Legend	9.149999999999999	9.149999999999999	9.149999999999999	True	B	0.0	False
1033	Inventory	False	Shield	5	6	0	HP flat	360		0	5.0									6.0		Rare	2.625	4.625	8.625	True	B	2.0	False
1034	Inventory	False	Shield	5	6	0	HP flat	360		0								6.0		5.0		Rare	2.416666666666667	4.416666666666667	8.416666666666668	True	B	2.0	False
1160	Inventory	False	Shield	5	6	0	HP flat	360	ACC	5						5.0				4.0		Rare	2.583333333333333	4.583333333333333	8.583333333333332	True	B	2.0	False
1161	Inventory	False	Shield	5	6	0	HP flat	360	DEF flat	13				7.0	8.0					5.0		Hero	3.866666666666667	5.866666666666667	10.866666666666667	True	B	3.0	False
1162	Inventory	False	Shield	5	6	0	HP flat	360	CRate	5			18.0			6.0				4.0		Hero	3.3666666666666667	5.366666666666667	10.366666666666667	True	B	3.0	False
1256	Inventory	False	Shield	5	6	0	HP flat	360		0	8.0	4.0	14.0									Hero	1.9214285714285715	3.9214285714285717	5.921428571428572	True	B	3.0	True
660	Hathor	False	Shield	6	6	9	DEF%	38		0		10.0								11.0	6.0	Rare	6.095238095238095	6.595238095238095	7.095238095238095	False	B	0.0	False
661	Inventory	False	Shield	6	6	9	DEF%	38	CRate	5					6.0		46.0			11.0		Hero	6.3999999999999995	6.8999999999999995	7.3999999999999995	False	B	0.0	False
1035	Inventory	False	Shield	6	6	0	HP%	11	DEF%	5	6.0		12.0							5.0	5.0	Legend	4.175000000000001	6.175000000000001	12.175	False	B	4.0	False
1036	Inventory	False	Shield	6	6	0	DEF%	11		0			18.0	4.0			13.0			4.0		Legend	2.6083333333333334	4.608333333333333	10.608333333333334	False	B	4.0	False
1163	Inventory	False	Shield	6	6	0	ACC	12		0		4.0								5.0		Rare	2.238095238095238	4.238095238095238	8.238095238095237	False	B	2.0	False
1257	Inventory	False	Shield	6	6	0	DEF%	11	SPD	4					5.0				271.0			Rare	2.3196666666666665	4.3196666666666665	6.3196666666666665	False	B	2.0	True
639	Inventory	False	Shield	2	5	12	SPD	29	DEF%	6	18.0	9.0		6.0				11.0				Legend	6.410714285714286	6.410714285714286	6.410714285714286	False	B	0.0	False
59	Inventory	False	Swift	1	6	6	ATK flat	70		0	14.0									11.0		Rare	5.416666666666666	6.416666666666666	7.416666666666666	True	A	0.0	False
60	Bernard	False	Swift	1	6	6	ATK flat	70	RES	7								5.0		14.0		Rare	6.166666666666667	7.166666666666667	8.166666666666668	True	A	0.0	False
61	Inventory	False	Swift	1	6	6	ATK flat	70	CDmg	5								14.0		9.0		Rare	5.464285714285714	6.464285714285714	7.464285714285714	True	A	0.0	False
62	Verdehile 2	False	Swift	1	6	6	ATK flat	70		0					8.0					15.0		Rare	6.0	7.0	8.0	True	A	0.0	False
63	Hathor	False	Swift	1	6	9	ATK flat	94	ATK%	8	6.0								404.0	20.0		Hero	8.955333333333334	9.455333333333334	9.955333333333334	True	A	0.0	False
64	Taor	False	Swift	1	6	9	ATK flat	94	ACC	6					16.0					12.0	8.0	Hero	8.083333333333332	8.583333333333332	9.083333333333332	True	A	0.0	False
65	Inventory	False	Swift	1	6	9	ATK flat	94		0				9.0	12.0					11.0		Hero	6.291666666666666	6.791666666666666	7.291666666666666	True	A	0.0	False
66	Eshir	False	Swift	1	6	9	ATK flat	94		0								12.0		12.0	11.0	Hero	7.333333333333333	7.833333333333333	8.333333333333332	True	A	0.0	False
67	Velajuel	False	Swift	1	6	12	ATK flat	118		0					12.0			15.0	826.0	17.0		Legend	10.143	10.143	10.143	True	A	0.0	False
68	Tablo *	False	Swift	1	6	9	ATK flat	94	ATK%	7		4.0						15.0		15.0		Hero	8.321428571428571	8.821428571428571	9.321428571428571	True	A	0.0	False
69	Vigor	False	Swift	1	6	6	ATK flat	70		0	5.0									16.0		Rare	5.958333333333333	6.958333333333333	7.958333333333333	True	A	0.0	False
70	Ganymede	False	Swift	1	6	9	ATK flat	94	ACC	5								11.0	136.0	16.0		Hero	7.514666666666667	8.014666666666667	8.514666666666667	True	A	0.0	False
837	Inventory	False	Swift	1	6	0	ATK flat	22		0					8.0					4.0		Rare	2.333333333333333	4.333333333333333	8.333333333333332	True	A	2.0	False
838	Inventory	False	Swift	1	6	0	ATK flat	22	ATK%	6	7.0									5.0		Rare	3.291666666666667	5.291666666666667	9.291666666666668	True	A	2.0	False
1189	Inventory	False	Swift	1	6	0	ATK flat	22		0								8.0	283.0			Rare	1.3773333333333333	3.3773333333333335	5.3773333333333335	True	A	2.0	True
1190	Inventory	False	Swift	1	6	0	ATK flat	22		0	7.0							5.0			5.0	Hero	2.3333333333333335	4.333333333333334	6.333333333333334	True	A	3.0	True
1191	Inventory	False	Swift	1	6	0	ATK flat	22	HP%	7				8.0	5.0							Rare	2.5	4.5	6.5	True	A	2.0	True
73	Inventory	False	Swift	2	6	6	SPD	19	ATK flat	18		13.0			7.0							Rare	3.1821428571428574	4.182142857142857	5.182142857142857	False	A	0.0	False
74	Inventory	False	Swift	2	6	9	SPD	25	ATK%	6			40.0			6.0	43.0					Hero	3.575	4.075	4.575	False	A	0.0	False
75	Bernard	False	Swift	2	6	9	SPD	25		0						15.0		5.0	752.0			Hero	3.5026666666666664	4.002666666666666	4.502666666666666	False	A	0.0	False
76	Velajuel	False	Swift	2	6	15	SPD	42		0	4.0				7.0	21.0		5.0				Rare	4.625	4.625	4.625	False	A	0.0	False
78	Tablo *	False	Swift	2	6	9	SPD	25	DEF%	7							27.0	14.0	634.0			Hero	4.145333333333333	4.645333333333333	5.145333333333333	False	A	0.0	False
79	Inventory	False	Swift	2	6	9	SPD	25		0	10.0					13.0	33.0					Hero	3.7	4.2	4.7	False	A	0.0	False
80	Hathor	False	Swift	2	6	15	SPD	42		0			17.0	14.0				11.0	551.0			Hero	4.284666666666666	4.284666666666666	4.284666666666666	False	A	0.0	False
81	Ganymede	False	Swift	2	6	15	SPD	42		0				19.0		6.0	28.0				5.0	Hero	4.658333333333333	4.658333333333333	4.658333333333333	False	A	0.0	False
83	Inventory	False	Swift	2	6	15	HP%	63		0		6.0							552.0	15.0	9.0	Legend	8.093142857142857	8.093142857142857	8.093142857142857	False	A	0.0	False
84	Vigor	False	Swift	2	6	15	SPD	42	ATK%	5		5.0					31.0	12.0			5.0	Rare	4.447619047619048	4.447619047619048	4.447619047619048	False	A	0.0	False
85	Seara	False	Swift	2	6	15	SPD	42		0	18.0				8.0	8.0		12.0				Hero	5.75	5.75	5.75	False	A	0.0	False
87	Verdehile 2	True	Swift	2	6	12	SPD	31	DEF%	5		4.0		4.0				15.0	502.0			Rare	4.2407619047619045	4.2407619047619045	4.2407619047619045	False	A	0.0	False
758	Bastet	False	Swift	2	6	15	SPD	42	RES	4				8.0				21.0	435.0		5.0	Magic	5.538333333333333	5.538333333333333	5.538333333333333	False	A		False
1192	Inventory	False	Swift	2	6	0	SPD	7		0	7.0				6.0			5.0				Hero	2.25	4.25	6.25	False	A	3.0	False
1193	Inventory	False	Swift	2	6	0	SPD	7		0		7.0									5.0	Rare	1.8333333333333335	3.8333333333333335	5.833333333333334	False	A	2.0	False
1194	Inventory	False	Swift	2	6	0	ATK%	11	HP flat	166		4.0				5.0						Rare	1.4177619047619048	3.417761904761905	5.417761904761905	False	A	2.0	True
88	Inventory	False	Swift	3	6	9	DEF flat	94	RES	5						10.0		7.0		10.0		Rare	6.083333333333334	6.583333333333334	7.083333333333334	True	A	0.0	False
89	Inventory	False	Swift	3	6	9	DEF flat	94		0	4.0					8.0				14.0		Rare	6.166666666666667	6.666666666666667	7.166666666666667	True	A	0.0	False
90	Tablo *	False	Swift	3	6	9	DEF flat	94	HP%	8				4.0		6.0				15.0		Rare	7.25	7.75	8.25	True	A	0.0	False
91	Inventory	False	Swift	3	6	9	DEF flat	94		0				8.0				7.0		13.0		Rare	6.208333333333333	6.708333333333333	7.208333333333333	True	A	0.0	False
92	Inventory	False	Swift	3	6	6	DEF flat	70	HP%	8						20.0				6.0		Rare	5.5	6.5	7.5	True	A	0.0	False
93	Eshir	False	Swift	3	6	9	DEF flat	94		0									367.0	14.0	10.0	Hero	6.8226666666666675	7.3226666666666675	7.8226666666666675	True	A	0.0	False
94	Inventory	False	Swift	3	6	6	DEF flat	70	HP%	8	6.0									13.0		Rare	6.083333333333333	7.083333333333333	8.083333333333332	True	A	0.0	False
95	Verdehile 2	False	Swift	3	6	6	DEF flat	70	CRate	6									266.0	14.0		Rare	6.021333333333334	7.021333333333334	8.021333333333335	True	A	0.0	False
96	Seara	False	Swift	3	6	9	DEF flat	94	RES	7				15.0		12.0				11.0	4.0	Legend	8.583333333333332	9.083333333333332	10.583333333333332	True	A	1.0	False
97	Inventory	False	Swift	3	6	6	DEF flat	70		0		10.0								11.0		Rare	5.095238095238095	6.095238095238095	7.095238095238095	True	A	0.0	False
98	Velajuel	False	Swift	3	6	12	DEF flat	118		0		8.0		8.0						20.0	10.0	Legend	10.476190476190476	10.476190476190476	10.476190476190476	True	A	0.0	False
99	Ganymede	False	Swift	3	6	6	DEF flat	70		0										18.0	6.0	Rare	7.0	8.0	9.0	True	A	0.0	False
100	Inventory	False	Swift	3	6	9	DEF flat	94	RES	7		6.0						22.0		11.0		Hero	8.148809523809522	8.648809523809522	9.148809523809522	True	A	0.0	False
101	Inventory	False	Swift	3	6	12	DEF flat	118		0	12.0					14.0			374.0	12.0		Legend	7.748666666666667	7.748666666666667	7.748666666666667	True	A	0.0	False
102	Taor	False	Swift	3	6	6	DEF flat	70		0										10.0	10.0	Rare	5.0	6.0	7.0	True	A	0.0	False
103	Inventory	False	Swift	3	6	12	DEF flat	118	CRate	5	27.0	4.0							456.0	6.0		Legend	7.387761904761905	7.387761904761905	7.387761904761905	True	A	0.0	False
104	Inventory	False	Swift	3	6	6	DEF flat	70	DEF%	8				16.0						6.0		Rare	5.0	6.0	7.0	True	A	0.0	False
105	Hathor	False	Swift	3	6	12	DEF flat	118	DEF%	5				7.0					499.0	21.0	6.0	Rare	10.165333333333333	10.165333333333333	10.165333333333333	True	A	0.0	False
748	Verdehile	False	Swift	3	6	12	DEF flat	118	CRate	6	13.0					30.0		8.0		5.0		Legend	9.041666666666666	9.041666666666666	9.041666666666666	True	A	0.0	False
839	Inventory	False	Swift	3	6	0	DEF flat	22		0								8.0		4.0		Rare	2.333333333333333	4.333333333333333	8.333333333333332	True	A	2.0	False
840	Inventory	False	Swift	3	6	0	DEF flat	22	CRate	5		4.0						5.0		5.0		Hero	3.6964285714285716	5.696428571428571	10.696428571428571	True	A	3.0	False
841	Inventory	False	Swift	3	6	3	DEF flat	46	HP%	5				8.0		7.0				10.0		Hero	5.833333333333334	7.333333333333334	10.833333333333334	True	A	2.0	False
842	Inventory	False	Swift	3	6	0	DEF flat	22		0		5.0								5.0		Rare	2.380952380952381	4.380952380952381	8.380952380952381	True	A	2.0	False
843	Inventory	False	Swift	3	6	0	DEF flat	22		0				4.0					222.0	5.0		Hero	2.462666666666667	4.462666666666667	9.462666666666667	True	A	3.0	False
1079	Inventory	False	Swift	3	6	0	DEF flat	22		0				6.0						6.0		Rare	2.75	4.75	8.75	True	A	2.0	False
1195	Inventory	False	Swift	3	6	0	DEF flat	22		0				8.0		6.0		7.0				Hero	2.625	4.625	6.625	True	A	3.0	True
1196	Inventory	False	Swift	3	6	0	DEF flat	22		0						7.0			313.0			Rare	1.2923333333333333	3.2923333333333336	5.292333333333334	True	A	2.0	True
1197	Inventory	False	Swift	3	6	0	DEF flat	22		0	8.0								171.0	6.0		Hero	3.2279999999999998	5.228	10.228	True	A	3.0	False
106	Inventory	False	Swift	4	6	9	CDmg	47	DEF%	8	18.0									8.0	4.0	Hero	6.583333333333333	7.083333333333333	7.583333333333333	False	A	0.0	False
107	Inventory	False	Swift	4	6	15	HP%	63		0	13.0					9.0	13.0			16.0		Legend	8.408333333333333	8.408333333333333	8.408333333333333	False	A	0.0	False
108	Seara	False	Swift	4	6	15	CRate	58	ACC	6		11.0				7.0		22.0	411.0			Legend	6.494428571428571	6.494428571428571	6.494428571428571	False	A	0.0	False
109	Velajuel	False	Swift	4	6	9	DEF%	38	HP%	5	6.0			8.0						12.0		Rare	6.375	6.875	7.375	False	A	0.0	False
110	Inventory	False	Swift	4	6	9	DEF%	38	CDmg	5					14.0			21.0		4.0		Hero	6.4226190476190474	6.9226190476190474	7.4226190476190474	False	A	0.0	False
111	Bernard	True	Swift	4	6	12	DEF%	47		0			17.0				41.0			10.0	4.0	Rare	5.45	5.45	5.45	False	A	0.0	False
112	Inventory	False	Swift	4	6	12	HP%	47	RES	6				18.0	13.0	15.0					6.0	Legend	7.5	7.5	7.5	False	A	0.0	False
113	Inventory	False	Swift	4	6	12	DEF%	47		0	5.0			15.0	13.0					16.0		Legend	9.458333333333332	9.458333333333332	9.458333333333332	False	A	0.0	False
114	Inventory	False	Swift	4	6	9	CDmg	47		0						14.0		15.0		9.0		Hero	6.625	7.125	7.625	False	A	0.0	False
115	Lushen	True	Swift	4	6	15	CRate	58		0	5.0	24.0		7.0	7.0							Hero	5.803571428571429	5.803571428571429	5.803571428571429	False	A	0.0	False
116	Taor	False	Swift	4	6	12	CDmg	59	ATK flat	18						6.0		7.0		14.0	6.0	Rare	7.741666666666667	7.741666666666667	7.741666666666667	False	A	0.0	False
117	Inventory	True	Swift	4	6	9	CDmg	47	RES	7			20.0		21.0						12.0	Hero	6.0	6.5	7.0	False	A	0.0	False
749	Verdehile	False	Swift	4	6	15	CRate	58	HP%	5			37.0	10.0	33.0					4.0		Legend	8.258333333333333	8.258333333333333	8.258333333333333	False	A	0.0	False
760	Bastet	True	Swift	4	6	15	HP%	63		0	10.0				16.0	9.0				23.0		Legend	12.041666666666668	12.041666666666668	12.041666666666668	False	A	0.0	False
844	Inventory	False	Swift	4	6	0	CDmg	11	CRate	4				5.0					238.0	6.0		Hero	3.609	5.609	10.609	False	A	3.0	False
1198	Inventory	False	Swift	4	6	0	HP%	11		0		4.0				7.0						Rare	1.4464285714285714	3.446428571428571	5.446428571428571	False	A	2.0	True
1199	Inventory	False	Swift	4	6	0	ATK%	11	RES	5						7.0					5.0	Rare	2.3333333333333335	4.333333333333334	6.333333333333334	False	A	2.0	True
118	Tablo *	False	Swift	5	6	6	HP flat	1080		0		6.0								15.0		Rare	5.857142857142857	6.857142857142857	7.857142857142857	True	A	0.0	False
119	Inventory	False	Swift	5	6	6	HP flat	1080	ATK flat	20				15.0						9.0		Rare	5.375	6.375	7.375	True	A	0.0	False
120	Hathor	False	Swift	5	6	9	HP flat	1440	CDmg	5					6.0		12.0			19.0		Rare	8.097619047619046	8.597619047619046	9.097619047619046	True	A	0.0	False
121	Vigor	False	Swift	5	6	9	HP flat	1440	CRate	4				7.0			15.0			16.0		Rare	7.25	7.75	8.25	True	A	0.0	False
122	Inventory	False	Swift	5	6	9	HP flat	1440		0					18.0			16.0		12.0		Hero	8.25	8.75	9.25	True	A	0.0	False
123	Ganymede	False	Swift	5	6	12	HP flat	1800		0	8.0			11.0	8.0					17.0		Rare	9.041666666666668	9.041666666666668	9.041666666666668	True	A	0.0	False
125	Verdehile	True	Swift	5	6	12	HP flat	1800		0		15.0			8.0			21.0		11.0		Legend	9.434523809523808	9.434523809523808	9.434523809523808	True	A	0.0	False
750	Eshir	False	Swift	5	6	12	HP flat	1800		0	13.0					5.0		14.0		15.0		Legend	9.0	9.0	9.0	True	A	0.0	False
761	Bastet	False	Swift	5	6	12	HP flat	1800		0	7.0			6.0				16.0		27.0		Legend	12.625	12.625	12.625	True	A	0.0	False
845	Inventory	False	Swift	5	6	0	HP flat	360		0		4.0				6.0				4.0		Hero	2.654761904761904	4.654761904761904	9.654761904761905	True	A	3.0	False
1081	Inventory	False	Swift	5	6	0	HP flat	360		0		6.0								6.0		Rare	2.857142857142857	4.857142857142858	8.857142857142858	True	A	2.0	False
1082	Inventory	False	Swift	5	6	0	HP flat	360		0		6.0		7.0						5.0		Hero	3.398809523809524	5.398809523809524	10.398809523809524	True	A	3.0	False
126	Inventory	False	Swift	6	6	12	RES	48	ACC	7		6.0						19.0		11.0	8.0	Legend	9.107142857142856	9.107142857142856	9.107142857142856	False	A	0.0	False
127	Verdehile 2	False	Swift	6	6	9	DEF%	38	HP flat	342			37.0							5.0	15.0	Hero	5.547666666666667	6.047666666666667	6.547666666666667	False	A	0.0	False
128	Inventory	False	Swift	6	6	9	ATK%	38	CDmg	7	22.0									5.0	4.0	Hero	6.083333333333334	6.583333333333334	7.083333333333334	False	A	0.0	False
129	Taor	False	Swift	6	6	9	ATK%	38	CDmg	7						16.0				14.0	5.0	Hero	8.5	9.0	9.5	False	A	0.0	False
130	Vigor	False	Swift	6	6	9	HP%	38	ACC	8	8.0		28.0		7.0					10.0		Legend	6.908333333333333	7.408333333333333	8.908333333333333	False	A	1.0	False
131	Seara	False	Swift	6	6	9	HP%	38	DEF%	6				8.0	6.0						18.0	Hero	5.5	6.0	6.5	False	A	0.0	False
132	Inventory	False	Swift	6	6	15	DEF%	63		0				13.0	8.0			18.0		4.0		Hero	6.208333333333333	6.208333333333333	6.208333333333333	False	A	0.0	False
133	Inventory	False	Swift	6	6	15	ATK%	63		0	7.0			7.0				8.0		13.0		Rare	7.083333333333333	7.083333333333333	7.083333333333333	False	A	0.0	False
134	Inventory	False	Swift	6	6	9	RES	39	CRate	5		6.0	50.0			15.0				6.0		Legend	6.81547619047619	7.31547619047619	8.81547619047619	False	A	1.0	False
751	Verdehile	False	Swift	6	6	12	ATK%	47		0			41.0			5.0		14.0		10.0		Legend	6.733333333333333	6.733333333333333	6.733333333333333	False	A	0.0	False
847	Inventory	False	Swift	6	6	0	ATK%	11		0										5.0	5.0	Rare	2.5	4.5	8.5	False	A	2.0	False
848	Inventory	False	Swift	6	6	0	ATK%	11	ATK flat	17										5.0	4.0	Rare	2.7583333333333333	4.758333333333333	8.758333333333333	False	A	2.0	False
849	Inventory	False	Swift	6	6	0	HP%	11		0	7.0									5.0		Rare	2.541666666666667	4.541666666666667	8.541666666666668	False	A	2.0	False
850	Inventory	False	Swift	6	6	0	HP%	11	RES	7					6.0					6.0		Rare	3.625	5.625	9.625	False	A	2.0	False
851	Inventory	False	Swift	6	6	1	ATK%	14		0	4.0							5.0		4.0		Hero	2.458333333333333	4.458333333333333	9.458333333333332	False	A	3.0	False
1202	Inventory	False	Swift	6	6	0	DEF%	11	CRate	5	5.0			4.0			12.0					Hero	2.2583333333333333	4.258333333333333	6.258333333333333	False	A	3.0	True
71	Inventory	False	Swift	2	5	9	ATK%	29		0								14.0		10.0	8.0	Hero	6.416666666666667	6.916666666666667	7.416666666666667	False	A	0.0	False
72	Inventory	False	Swift	2	5	12	ATK%	37	DEF%	6		3.0						7.0		12.0	6.0	Legend	7.053571428571429	7.053571428571429	7.053571428571429	False	A	0.0	False
77	Eshir	False	Swift	2	5	15	SPD	39	CDmg	4	9.0				8.0			6.0			13.0	Legend	5.613095238095237	5.613095238095237	5.613095238095237	False	A	0.0	False
82	Inventory	False	Swift	2	5	15	SPD	39	HP%	5	3.0	9.0		17.0							5.0	Hero	5.2440476190476195	5.2440476190476195	5.2440476190476195	False	A	0.0	False
86	Inventory	True	Swift	2	5	6	SPD	17		0			10.0		22.0							Rare	3.0	4.0	5.0	False	A	0.0	False
1080	Inventory	False	Swift	4	5	0	DEF%	8	ATK flat	11		5.0								4.0		Rare	2.3226190476190474	4.322619047619048	8.322619047619048	False	A	2.0	False
1200	Inventory	False	Swift	4	5	0	HP%	8		0			13.0			5.0						Rare	0.95	2.95	4.95	False	A	2.0	True
124	Bernard	False	Swift	5	5	9	HP flat	1215	CRate	5					6.0			9.0		13.0		Hero	7.041666666666666	7.541666666666666	8.041666666666666	True	A	0.0	False
846	Inventory	False	Swift	5	5	0	HP flat	270		0				5.0						4.0		Rare	1.9583333333333333	3.958333333333333	7.958333333333333	True	A	2.0	False
1201	Inventory	False	Swift	5	5	0	HP flat	270		0		4.0		7.0		7.0						Hero	2.321428571428571	4.321428571428571	6.321428571428571	True	A	3.0	True
762	Bastet	False	Swift	6	5	15	HP%	51	CRate	5	4.0			4.0	7.0					21.0		Hero	9.708333333333334	9.708333333333334	9.708333333333334	False	A	0.0	False
718	Inventory	False	Tolerance	2	6	9	HP%	38	DEF%	7	17.0	5.0								10.0		Hero	7.047619047619048	7.547619047619048	8.047619047619047	False	C	0.0	False
719	Inventory	False	Tolerance	2	6	12	SPD	31	HP%	5	31.0	6.0					20.0				6.0	Legend	6.857142857142857	6.857142857142857	6.857142857142857	False	C	0.0	False
720	Inventory	False	Tolerance	2	6	9	DEF%	38		0					11.0			8.0		13.0		Hero	6.708333333333333	7.208333333333333	7.708333333333333	False	C	0.0	False
1070	Inventory	False	Tolerance	2	6	0	SPD	7	HP flat	224	6.0					8.0		6.0				Hero	2.7986666666666666	4.798666666666667	6.798666666666667	False	C	3.0	False
721	Inventory	False	Tolerance	3	6	12	DEF flat	118		0		11.0		5.0						15.0	9.0	Legend	8.696428571428571	8.696428571428571	8.696428571428571	True	C	0.0	False
814	Inventory	False	Tolerance	2	5	6	SPD	17		0	11.0								347.0			Rare	1.8376666666666668	2.837666666666667	3.837666666666667	False	C	0.0	False
358	Laika	False	Vampire	1	6	9	ATK flat	94	ACC	8									310.0	16.0	4.0	Rare	7.413333333333333	7.913333333333333	8.413333333333334	True	B	0.0	False
359	Rakan	False	Vampire	1	6	9	ATK flat	94		0	5.0				7.0					21.0		Hero	8.5	9.0	9.5	True	B	0.0	False
924	Inventory	False	Vampire	1	6	0	ATK flat	22	SPD	6	5.0										6.0	Rare	3.625	5.625	7.625	True	B	2.0	False
925	Inventory	False	Vampire	1	6	0	ATK flat	22	ATK%	7	7.0									4.0	4.0	Hero	3.7499999999999996	5.75	10.75	True	B	3.0	False
926	Inventory	False	Vampire	1	6	0	ATK flat	22	ATK%	6				8.0						4.0		Rare	3.083333333333333	5.083333333333333	9.083333333333332	True	B	2.0	False
927	Garo	False	Vampire	1	6	0	ATK flat	22	HP%	8				5.0						4.0	4.0	Hero	3.625	5.625	10.625	True	B	3.0	False
360	Mo Long	False	Vampire	2	6	12	SPD	31	CDmg	5			10.0	8.0		5.0		23.0				Hero	5.464285714285714	5.464285714285714	5.464285714285714	False	B	0.0	False
928	Inventory	False	Vampire	2	6	0	SPD	7	ATK%	8			20.0	4.0								Rare	2.0	4.0	6.0	False	B	2.0	False
929	Inventory	False	Vampire	2	6	0	SPD	7	DEF flat	20	7.0		13.0						367.0			Hero	2.1893333333333334	4.189333333333334	6.189333333333334	False	B	3.0	False
362	Mo Long	False	Vampire	3	6	9	DEF flat	94		0								6.0		16.0	10.0	Hero	7.75	8.25	8.75	True	B	0.0	False
363	Vigor	True	Vampire	3	6	9	DEF flat	94		0	7.0									24.0	7.0	Hero	10.041666666666666	10.541666666666666	11.041666666666666	True	B	0.0	False
364	Rakan	False	Vampire	3	6	6	DEF flat	70	HP%	8										10.0	12.0	Rare	6.333333333333334	7.333333333333334	8.333333333333334	True	B	0.0	False
365	Laika	False	Vampire	3	6	9	DEF flat	94	HP%	8	12.0	11.0								9.0		Hero	7.071428571428571	7.571428571428571	8.071428571428571	True	B	0.0	False
366	Bernard	False	Vampire	3	6	9	DEF flat	94		0				5.0		7.0				22.0		Hero	8.833333333333332	9.333333333333332	9.833333333333332	True	B	0.0	False
930	Inventory	False	Vampire	3	6	0	DEF flat	22	HP%	8	5.0			4.0						5.0		Hero	3.791666666666667	5.791666666666667	10.791666666666668	True	B	3.0	False
931	Inventory	False	Vampire	3	6	0	DEF flat	22	CDmg	4						7.0			231.0	4.0		Hero	3.087761904761905	5.087761904761905	10.087761904761905	True	B	3.0	False
932	Inventory	False	Vampire	3	6	0	DEF flat	22	HP%	7						6.0				6.0		Rare	3.625	5.625	9.625	True	B	2.0	False
933	Inventory	False	Vampire	3	6	0	DEF flat	22	SPD	6						6.0			253.0		6.0	Hero	4.0873333333333335	6.0873333333333335	8.087333333333333	True	B	3.0	False
934	Garo	False	Vampire	3	6	0	DEF flat	22		0						6.0			171.0	4.0		Hero	2.3113333333333332	4.311333333333334	9.311333333333334	True	B	3.0	False
1072	Momo	False	Vampire	3	6	0	DEF flat	22		0						5.0				5.0		Rare	2.291666666666667	4.291666666666667	8.291666666666668	True	B	2.0	False
367	Garo	True	Vampire	4	6	12	DEF%	47		0	14.0			6.0	19.0					13.0		Legend	9.208333333333332	9.208333333333332	9.208333333333332	False	B	0.0	False
368	Momo	False	Vampire	4	6	9	DEF%	38		0		12.0	17.0							10.0		Rare	5.472619047619047	5.972619047619047	6.472619047619047	False	B	0.0	False
369	Laika	True	Vampire	4	6	12	ATK%	47		0	30.0		36.0	9.0						7.0		Legend	8.108333333333334	8.108333333333334	8.108333333333334	False	B	0.0	False
370	Mo Long	False	Vampire	4	6	9	HP%	38		0	8.0									16.0	8.0	Hero	7.666666666666666	8.166666666666666	8.666666666666666	False	B	0.0	False
371	Rakan	False	Vampire	4	6	12	CRate	43	RES	4						13.0	10.0		268.0	15.0		Hero	7.732333333333333	7.732333333333333	7.732333333333333	False	B	0.0	False
372	Mo Long	True	Vampire	5	6	9	HP flat	1440	HP%	8	10.0				16.0					17.0		Hero	9.916666666666668	10.416666666666668	10.916666666666668	True	B	0.0	False
373	Rakan	False	Vampire	5	6	9	HP flat	1440		0				16.0				6.0		6.0	9.0	Legend	6.25	6.75	8.25	True	B	1.0	False
374	Verdehile 2	False	Vampire	5	6	12	HP flat	1800		0		4.0			7.0					21.0	8.0	Legend	9.779761904761905	9.779761904761905	9.779761904761905	True	B	0.0	False
375	Momo	False	Vampire	6	6	9	DEF%	38		0				6.0	5.0					15.0		Rare	6.375	6.875	7.375	False	B	0.0	False
376	Laika	True	Vampire	6	6	12	ATK%	47	DEF%	5	19.0			7.0					197.0	12.0		Hero	8.137666666666666	8.137666666666666	8.137666666666666	False	B	0.0	False
377	Bernard	False	Vampire	6	6	12	HP%	47	RES	8		12.0	19.0				16.0			16.0		Hero	8.922619047619047	8.922619047619047	8.922619047619047	False	B	0.0	False
935	Inventory	False	Vampire	6	6	0	DEF%	11		0			19.0							6.0		Rare	2.475	4.475	8.475	False	B	2.0	False
936	Inventory	False	Vampire	6	6	0	DEF%	11	RES	4					7.0					6.0		Rare	3.375	5.375	9.375	False	B	2.0	False
1103	Garo	False	Vampire	6	6	0	HP%	11		0		4.0	12.0							5.0		Hero	2.538095238095238	4.538095238095238	9.538095238095238	False	B	3.0	False
