	monster_n	ancient	set	slot	grade	level	m_t	m_v	i_t	i_v	sub_res	sub_cdmg	sub_atkf	sub_acc	sub_atkp	sub_defp	sub_deff	sub_hpp	sub_hpf	sub_spd	sub_crate	quality	tot_sum_norm	tot_min_norm	tot_max_norm	is_odd	is_certain_set	num_powerup_incsub_left	flag
836	Verdehile 2 *	False	Swift	3	6	12	DEF flat	118	CRate	6	13.0					30.0		8.0		5.0		Legend	9.041666666666666	9.041666666666666	9.041666666666666	True	True	0.0	False
931	Inventory	False	Swift	3	6	0	DEF flat	22		0								8.0		4.0		Rare	2.333333333333333	4.333333333333333	8.333333333333332	True	True	2.0	False
932	Inventory	False	Swift	3	6	0	DEF flat	22	CRate	5		4.0						5.0		5.0		Hero	3.6964285714285716	5.696428571428571	10.696428571428571	True	True	3.0	False
933	Inventory	False	Swift	3	6	3	DEF flat	46	HP%	5				8.0		7.0				10.0		Hero	5.833333333333334	7.333333333333334	10.833333333333334	True	True	2.0	False
934	Inventory	False	Swift	3	6	0	DEF flat	22		0		5.0								5.0		Rare	2.380952380952381	4.380952380952381	8.380952380952381	True	True	2.0	False
935	Inventory	False	Swift	3	6	0	DEF flat	22		0				4.0					222.0	5.0		Hero	2.462666666666667	4.462666666666667	9.462666666666667	True	True	3.0	False
119	Inventory	False	Swift	4	6	9	CDmg	47		0	12.0		35.0							10.0		Hero	5.708333333333334	6.208333333333334	6.708333333333334	False	True	0.0	False
120	Inventory	True	Swift	4	6	6	CDmg	35	HP flat	157			44.0							10.0		Rare	4.642666666666667	5.642666666666667	6.642666666666667	False	True	0.0	False
121	Inventory	False	Swift	4	6	9	CDmg	47	DEF%	8	18.0									8.0	4.0	Hero	6.583333333333333	7.083333333333333	7.583333333333333	False	True	0.0	False
123	Inventory	False	Swift	4	6	15	HP%	63		0		11.0		8.0					987.0	8.0		Legend	6.554095238095238	6.554095238095238	6.554095238095238	False	True	0.0	False
124	Inventory	False	Swift	4	6	6	HP%	29	HP flat	308					13.0						9.0	Rare	3.5356666666666667	4.535666666666667	5.535666666666667	False	True	0.0	False
125	Seara	False	Swift	4	6	15	CRate	58	ACC	6		11.0				7.0		22.0	411.0			Legend	6.494428571428571	6.494428571428571	6.494428571428571	False	True	0.0	False
126	Velajuel	False	Swift	4	6	6	DEF%	29	HP%	5	6.0									12.0		Rare	5.375	6.375	7.375	False	True	0.0	False
127	Inventory	False	Swift	4	6	6	DEF%	29	HP%	8				8.0	22.0							Rare	4.75	5.75	6.75	False	True	0.0	False
128	Inventory	False	Swift	4	6	9	DEF%	38	CDmg	5					14.0			21.0		4.0		Hero	6.4226190476190474	6.9226190476190474	7.4226190476190474	False	True	0.0	False
129	Inventory	False	Swift	4	6	9	DEF%	38		0				7.0					622.0		17.0	Hero	4.5376666666666665	5.0376666666666665	5.5376666666666665	False	True	0.0	False
130	Inventory	False	Swift	4	6	9	DEF%	38	ATK%	6	14.0		27.0	6.0								Hero	3.925	4.425	4.925	False	True	0.0	False
131	Inventory	False	Swift	4	6	9	DEF%	38	CRate	4		11.0		7.0			43.0					Hero	4.188095238095238	4.688095238095238	5.188095238095238	False	True	0.0	False
132	Inventory	False	Swift	4	6	9	DEF%	38		0		15.0		13.0						5.0		Hero	5.43452380952381	5.93452380952381	6.43452380952381	False	True	0.0	False
133	Bernard	True	Swift	4	6	12	DEF%	47		0			17.0				41.0			10.0	4.0	Rare	5.45	5.45	5.45	False	True	0.0	False
134	Inventory	False	Swift	4	6	12	HP%	47	RES	6				18.0	13.0	15.0					6.0	Legend	7.5	7.5	7.5	False	True	0.0	False
135	Inventory	False	Swift	4	6	12	DEF%	47		0	6.0			8.0	28.0			5.0				Legend	5.875	5.875	5.875	False	True	0.0	False
136	Inventory	False	Swift	4	6	9	CDmg	47		0						14.0		15.0		9.0		Hero	6.625	7.125	7.625	False	True	0.0	False
137	Lushen	True	Swift	4	6	15	CRate	58		0	5.0	24.0		7.0	7.0							Hero	5.803571428571429	5.803571428571429	5.803571428571429	False	True	0.0	False
138	Taor	False	Swift	4	6	12	CDmg	59	ATK flat	18						6.0		7.0		14.0	6.0	Rare	7.741666666666667	7.741666666666667	7.741666666666667	False	True	0.0	False
139	Inventory	True	Swift	4	6	9	CDmg	47	RES	7			20.0		21.0						12.0	Hero	6.0	6.5	7.0	False	True	0.0	False
140	Inventory	False	Swift	4	6	6	HP%	29	SPD	4		8.0		11.0								Rare	3.8511904761904763	4.851190476190476	5.851190476190476	False	True	0.0	False
141	Inventory	False	Swift	4	6	6	DEF%	29		0							39.0	14.0				Rare	2.725	3.725	4.725	False	True	0.0	False
837	Verdehile 2 *	False	Swift	4	6	15	CRate	58	HP%	5			37.0	10.0	33.0					4.0		Legend	8.258333333333333	8.258333333333333	8.258333333333333	False	True	0.0	False
848	Bastet	True	Swift	4	6	15	HP%	63		0	10.0				16.0	9.0				23.0		Legend	12.041666666666668	12.041666666666668	12.041666666666668	False	True	0.0	False
936	Inventory	False	Swift	4	6	0	CDmg	11	CRate	4				5.0					238.0	6.0		Hero	3.609	5.609	10.609	False	True	3.0	False
142	Tablo *	False	Swift	5	6	6	HP flat	1080		0		6.0								15.0		Rare	5.857142857142857	6.857142857142857	7.857142857142857	True	True	0.0	False
143	Inventory	False	Swift	5	6	6	HP flat	1080	ATK flat	20				15.0						9.0		Rare	5.375	6.375	7.375	True	True	0.0	False
144	Hathor	False	Swift	5	6	9	HP flat	1440	CDmg	5					6.0		12.0			19.0		Rare	8.097619047619046	8.597619047619046	9.097619047619046	True	True	0.0	False
145	Vigor	False	Swift	5	6	9	HP flat	1440	CRate	4				7.0			15.0			16.0		Rare	7.25	7.75	8.25	True	True	0.0	False
146	Inventory	False	Swift	5	6	9	HP flat	1440		0					18.0			16.0		12.0		Hero	8.25	8.75	9.25	True	True	0.0	False
147	Ganymede	False	Swift	5	6	12	HP flat	1800		0	8.0			11.0	8.0					17.0		Rare	9.041666666666668	9.041666666666668	9.041666666666668	True	True	0.0	False
149	Inventory	True	Swift	5	6	12	HP flat	1800		0		15.0			8.0			21.0		11.0		Legend	9.434523809523808	9.434523809523808	9.434523809523808	True	True	0.0	False
150	Inventory	True	Swift	5	6	6	HP flat	1080	RES	6							54.0			7.0		Rare	4.433333333333334	5.433333333333334	6.433333333333334	True	True	0.0	False
838	Eshir	False	Swift	5	6	12	HP flat	1800		0	13.0					5.0		14.0		15.0		Legend	9.0	9.0	9.0	True	True	0.0	False
849	Bastet	False	Swift	5	6	12	HP flat	1800		0	7.0			6.0				16.0		27.0		Legend	12.625	12.625	12.625	True	True	0.0	False
937	Inventory	False	Swift	5	6	0	HP flat	360		0		4.0				6.0				4.0		Hero	2.654761904761904	4.654761904761904	9.654761904761905	True	True	3.0	False
151	Inventory	False	Swift	6	6	9	ATK%	38		0				20.0		11.0				6.0		Hero	5.875	6.375	6.875	False	True	0.0	False
152	Inventory	False	Swift	6	6	9	ATK%	38	SPD	4		13.0	13.0					13.0				Rare	5.14047619047619	5.64047619047619	6.14047619047619	False	True	0.0	False
153	Inventory	False	Swift	6	6	9	ATK%	38		0	12.0							7.0		10.0		Rare	5.708333333333334	6.208333333333334	6.708333333333334	False	True	0.0	False
154	Inventory	False	Swift	6	6	9	ATK%	38	DEF%	6	11.0							10.0			10.0	Hero	5.041666666666667	5.541666666666667	6.041666666666667	False	True	0.0	False
156	Inventory	False	Swift	6	6	9	HP%	38	RES	6			14.0		23.0						10.0	Hero	5.641666666666667	6.141666666666667	6.641666666666667	False	True	0.0	False
157	Inventory	False	Swift	6	6	12	RES	48	ACC	7		6.0						19.0		11.0	8.0	Legend	9.107142857142856	9.107142857142856	9.107142857142856	False	True	0.0	False
158	Inventory	False	Swift	6	6	6	ATK%	29	SPD	6		11.0					30.0					Rare	4.321428571428571	5.321428571428571	6.321428571428571	False	True	0.0	False
159	Verdehile	False	Swift	6	6	9	DEF%	38	HP flat	342			37.0							5.0	15.0	Hero	5.547666666666667	6.047666666666667	6.547666666666667	False	True	0.0	False
160	Inventory	False	Swift	6	6	9	ATK%	38	CDmg	7	22.0									5.0	4.0	Hero	6.083333333333334	6.583333333333334	7.083333333333334	False	True	0.0	False
161	Taor	False	Swift	6	6	9	ATK%	38	CDmg	7						16.0				14.0	5.0	Hero	8.5	9.0	9.5	False	True	0.0	False
162	Vigor	False	Swift	6	6	9	HP%	38	ACC	8	8.0		28.0		7.0					10.0		Legend	6.908333333333333	7.408333333333333	8.908333333333333	False	True	1.0	False
163	Inventory	False	Swift	6	6	6	HP%	29		0	6.0										15.0	Rare	3.25	4.25	5.25	False	True	0.0	False
164	Inventory	False	Swift	6	6	9	ATK%	38	HP%	6	15.0	11.0				11.0						Hero	5.571428571428571	6.071428571428571	6.571428571428571	False	True	0.0	False
165	Seara	False	Swift	6	6	9	HP%	38	DEF%	6				8.0	6.0						18.0	Hero	5.5	6.0	6.5	False	True	0.0	False
166	Inventory	False	Swift	6	6	9	HP%	38	SPD	6	16.0						26.0		241.0			Hero	4.971333333333334	5.471333333333334	5.971333333333334	False	True	0.0	False
167	Inventory	False	Swift	6	6	9	HP%	38		0			49.0		13.0		17.0					Hero	3.275	3.775	4.275	False	True	0.0	False
168	Inventory	False	Swift	6	6	15	DEF%	63		0				13.0	8.0			18.0		4.0		Hero	6.208333333333333	6.208333333333333	6.208333333333333	False	True	0.0	False
169	Inventory	False	Swift	6	6	15	ATK%	63		0	7.0			7.0				8.0		13.0		Rare	7.083333333333333	7.083333333333333	7.083333333333333	False	True	0.0	False
170	Inventory	False	Swift	6	6	12	DEF%	47		0				7.0			12.0	11.0		8.0		Rare	5.216666666666667	5.216666666666667	5.216666666666667	False	True	0.0	False
171	Inventory	False	Swift	6	6	12	HP%	47	DEF flat	10			55.0		5.0					6.0	6.0	Hero	5.25	5.25	5.25	False	True	0.0	False
172	Inventory	False	Swift	6	6	9	HP%	38	HP flat	314		10.0		12.0						5.0		Rare	5.0139047619047625	5.5139047619047625	6.0139047619047625	False	True	0.0	False
173	Inventory	False	Swift	6	6	12	RES	48	CDmg	6			37.0					10.0	270.0		16.0	Legend	6.058809523809523	6.058809523809523	6.058809523809523	False	True	0.0	False
174	Inventory	False	Swift	6	6	9	RES	39	CRate	5		6.0	50.0			15.0				6.0		Legend	6.81547619047619	7.31547619047619	8.81547619047619	False	True	1.0	False
839	Verdehile 2 *	False	Swift	6	6	12	ATK%	47		0			41.0			5.0		14.0		10.0		Legend	6.733333333333333	6.733333333333333	6.733333333333333	False	True	0.0	False
939	Inventory	False	Swift	6	6	0	ATK%	11		0										5.0	5.0	Rare	2.5	4.5	8.5	False	True	2.0	False
940	Inventory	False	Swift	6	6	0	ATK%	11	ATK flat	17										5.0	4.0	Rare	2.7583333333333333	4.758333333333333	8.758333333333333	False	True	2.0	False
941	Inventory	False	Swift	6	6	0	HP%	11		0	7.0									5.0		Rare	2.541666666666667	4.541666666666667	8.541666666666668	False	True	2.0	False
942	Inventory	False	Swift	6	6	0	HP%	11	RES	7					6.0					6.0		Rare	3.625	5.625	9.625	False	True	2.0	False
943	Inventory	False	Swift	6	6	1	ATK%	14		0	4.0							5.0		4.0		Hero	2.458333333333333	4.458333333333333	9.458333333333332	False	True	3.0	False
77	Inventory	False	Swift	2	5	9	ATK%	29		0								14.0		10.0	8.0	Hero	6.416666666666667	6.916666666666667	7.416666666666667	False	True	0.0	False
78	Inventory	False	Swift	2	5	12	ATK%	37	DEF%	6		3.0						7.0		12.0	6.0	Legend	7.053571428571429	7.053571428571429	7.053571428571429	False	True	0.0	False
83	Eshir	False	Swift	2	5	15	SPD	39	CDmg	4	9.0				8.0			6.0			13.0	Legend	5.613095238095237	5.613095238095237	5.613095238095237	False	True	0.0	False
89	Inventory	False	Swift	2	5	15	SPD	39	HP%	5	3.0	9.0		17.0							5.0	Hero	5.2440476190476195	5.2440476190476195	5.2440476190476195	False	True	0.0	False
94	Inventory	True	Swift	2	5	6	SPD	17		0			10.0		22.0							Rare	3.0	4.0	5.0	False	True	0.0	False
96	Inventory	False	Swift	2	5	9	ATK%	29	HP%	7			28.0	7.0						7.0		Hero	4.783333333333333	5.283333333333333	5.783333333333333	False	True	0.0	False
114	Inventory	False	Swift	3	5	6	DEF flat	57		0						12.0				9.0		Rare	4.5	5.5	6.5	True	True	0.0	False
122	Inventory	True	Swift	4	5	12	CRate	34	CDmg	4				9.0			33.0	13.0		8.0		Legend	6.813095238095238	6.813095238095238	6.813095238095238	False	True	0.0	False
148	Bernard	False	Swift	5	5	9	HP flat	1215	CRate	5					6.0			9.0		13.0		Hero	7.041666666666666	7.541666666666666	8.041666666666666	True	True	0.0	False
938	Inventory	False	Swift	5	5	0	HP flat	270		0				5.0						4.0		Rare	1.9583333333333333	3.958333333333333	7.958333333333333	True	True	2.0	False
155	Inventory	False	Swift	6	5	6	ATK%	22		0						10.0				9.0		Rare	4.25	5.25	6.25	False	True	0.0	False
850	Bastet	False	Swift	6	5	15	HP%	51	CRate	5	4.0			4.0	7.0					21.0		Hero	9.708333333333334	9.708333333333334	9.708333333333334	False	True	0.0	False
806	Inventory	False	Tolerance	2	6	9	HP%	38	DEF%	7	17.0	5.0								10.0		Hero	7.047619047619048	7.547619047619048	8.047619047619047	False	False	0.0	False
807	Inventory	False	Tolerance	2	6	12	SPD	31	HP%	5	31.0	6.0					20.0				6.0	Legend	6.857142857142857	6.857142857142857	6.857142857142857	False	False	0.0	False
808	Inventory	False	Tolerance	2	6	9	DEF%	38		0					11.0			8.0		13.0		Hero	6.708333333333333	7.208333333333333	7.708333333333333	False	False	0.0	False
1185	Inventory	False	Tolerance	2	6	0	SPD	7	HP flat	224	6.0					8.0		6.0				Hero	2.7986666666666666	4.798666666666667	6.798666666666667	False	False	3.0	False
809	Inventory	False	Tolerance	3	6	12	DEF flat	118		0		11.0		5.0						15.0	9.0	Legend	8.696428571428571	8.696428571428571	8.696428571428571	True	False	0.0	False
903	Inventory	False	Tolerance	2	5	6	SPD	17		0	11.0								347.0			Rare	1.8376666666666668	2.837666666666667	3.837666666666667	False	False	0.0	False
423	Laika	False	Vampire	1	6	9	ATK flat	94	ACC	8									310.0	16.0	4.0	Rare	7.413333333333333	7.913333333333333	8.413333333333334	True	False	0.0	False
424	Rakan	False	Vampire	1	6	9	ATK flat	94		0	5.0				7.0					21.0		Hero	8.5	9.0	9.5	True	False	0.0	False
1026	Inventory	False	Vampire	1	6	0	ATK flat	22	SPD	6	5.0										6.0	Rare	3.625	5.625	7.625	True	False	2.0	False
1027	Inventory	False	Vampire	1	6	0	ATK flat	22	ATK%	7	7.0									4.0	4.0	Hero	3.7499999999999996	5.75	10.75	True	False	3.0	False
1028	Inventory	False	Vampire	1	6	0	ATK flat	22	ATK%	6				8.0						4.0		Rare	3.083333333333333	5.083333333333333	9.083333333333332	True	False	2.0	False
1029	Inventory	False	Vampire	1	6	0	ATK flat	22	HP%	8				5.0						4.0	4.0	Hero	3.625	5.625	10.625	True	False	3.0	False
425	Mo Long	False	Vampire	2	6	12	SPD	31	CDmg	5			10.0	8.0		5.0		23.0				Hero	5.464285714285714	5.464285714285714	5.464285714285714	False	False	0.0	False
1030	Inventory	False	Vampire	2	6	0	SPD	7	ATK%	8			20.0	4.0								Rare	2.0	4.0	6.0	False	False	2.0	False
1031	Inventory	False	Vampire	2	6	0	SPD	7	DEF flat	20	7.0		13.0						367.0			Hero	2.1893333333333334	4.189333333333334	6.189333333333334	False	False	3.0	False
427	Mo Long	False	Vampire	3	6	9	DEF flat	94		0								6.0		16.0	10.0	Hero	7.75	8.25	8.75	True	False	0.0	False
428	Vigor	True	Vampire	3	6	9	DEF flat	94		0	7.0									24.0	7.0	Hero	10.041666666666666	10.541666666666666	11.041666666666666	True	False	0.0	False
429	Rakan	False	Vampire	3	6	6	DEF flat	70	HP%	8										10.0	12.0	Rare	6.333333333333334	7.333333333333334	8.333333333333334	True	False	0.0	False
430	Laika	False	Vampire	3	6	9	DEF flat	94	HP%	8	12.0	11.0								9.0		Hero	7.071428571428571	7.571428571428571	8.071428571428571	True	False	0.0	False
431	Bernard	False	Vampire	3	6	9	DEF flat	94		0				5.0		7.0				22.0		Hero	8.833333333333332	9.333333333333332	9.833333333333332	True	False	0.0	False
1032	Inventory	False	Vampire	3	6	0	DEF flat	22	HP%	8	5.0			4.0						5.0		Hero	3.791666666666667	5.791666666666667	10.791666666666668	True	False	3.0	False
1033	Inventory	False	Vampire	3	6	0	DEF flat	22	CDmg	4						7.0			231.0	4.0		Hero	3.087761904761905	5.087761904761905	10.087761904761905	True	False	3.0	False
1034	Inventory	False	Vampire	3	6	0	DEF flat	22	HP%	7						6.0				6.0		Rare	3.625	5.625	9.625	True	False	2.0	False
1035	Inventory	False	Vampire	3	6	0	DEF flat	22	SPD	4		4.0		4.0								Rare	2.4047619047619047	4.404761904761905	6.404761904761905	True	False	2.0	True
1036	Inventory	False	Vampire	3	6	0	DEF flat	22	SPD	6						6.0			253.0		6.0	Hero	4.0873333333333335	6.0873333333333335	8.087333333333333	True	False	3.0	False
1037	Inventory	False	Vampire	3	6	0	DEF flat	22		0						6.0			171.0	4.0		Hero	2.3113333333333332	4.311333333333334	9.311333333333334	True	False	3.0	False
1187	Momo	False	Vampire	3	6	0	DEF flat	22		0						5.0				5.0		Rare	2.291666666666667	4.291666666666667	8.291666666666668	True	False	2.0	False
432	Garo *	True	Vampire	4	6	12	DEF%	47		0	14.0			6.0	19.0					13.0		Legend	9.208333333333332	9.208333333333332	9.208333333333332	False	False	0.0	False
433	Momo	False	Vampire	4	6	6	DEF%	29		0		12.0								10.0		Rare	5.0476190476190474	6.0476190476190474	7.0476190476190474	False	False	0.0	False
434	Laika	True	Vampire	4	6	12	ATK%	47		0	30.0		36.0	9.0						7.0		Legend	8.108333333333334	8.108333333333334	8.108333333333334	False	False	0.0	False
435	Mo Long	False	Vampire	4	6	9	HP%	38		0	8.0									16.0	8.0	Hero	7.666666666666666	8.166666666666666	8.666666666666666	False	False	0.0	False
436	Rakan	False	Vampire	4	6	12	CRate	43	RES	4						13.0	10.0		268.0	15.0		Hero	7.732333333333333	7.732333333333333	7.732333333333333	False	False	0.0	False
1038	Inventory	False	Vampire	4	6	12	DEF%	47		0		10.0							790.0	6.0	6.0	Legend	5.481904761904762	5.481904761904762	5.481904761904762	False	False	0.0	True
437	Mo Long	True	Vampire	5	6	9	HP flat	1440	HP%	8	10.0				16.0					17.0		Hero	9.916666666666668	10.416666666666668	10.916666666666668	True	False	0.0	False
438	Rakan	False	Vampire	5	6	9	HP flat	1440		0				16.0				6.0		6.0	9.0	Legend	6.25	6.75	8.25	True	False	1.0	False
439	Verdehile	False	Vampire	5	6	12	HP flat	1800		0		4.0			7.0					21.0	8.0	Legend	9.779761904761905	9.779761904761905	9.779761904761905	True	False	0.0	False
440	Momo	False	Vampire	6	6	6	DEF%	29		0				6.0						15.0		Rare	5.75	6.75	7.75	False	False	0.0	False
441	Laika	True	Vampire	6	6	12	ATK%	47	DEF%	5	19.0			7.0					197.0	12.0		Hero	8.137666666666666	8.137666666666666	8.137666666666666	False	False	0.0	False
442	Bernard	False	Vampire	6	6	12	HP%	47	RES	8		12.0	19.0				16.0			16.0		Hero	8.922619047619047	8.922619047619047	8.922619047619047	False	False	0.0	False
1039	Inventory	False	Vampire	6	6	0	DEF%	11		0			19.0							6.0		Rare	2.475	4.475	8.475	False	False	2.0	False
1040	Inventory	False	Vampire	6	6	0	DEF%	11	RES	4					7.0					6.0		Rare	3.375	5.375	9.375	False	False	2.0	False
1041	Inventory	False	Vampire	6	6	0	HP%	11	HP flat	304			13.0				20.0					Rare	1.2303333333333333	3.2303333333333333	5.230333333333333	False	False	2.0	True
1042	Inventory	False	Vampire	6	6	0	DEF%	11	HP%	6					6.0				157.0			Rare	1.7093333333333334	3.7093333333333334	5.709333333333333	False	False	2.0	True
426	Momo	True	Vampire	2	5	6	SPD	17		0			12.0		19.0							Rare	2.675	3.675	4.675	False	False	0.0	False
443	Inventory	False	Violent	1	6	6	ATK flat	70		0	16.0									10.0		Rare	5.333333333333334	6.333333333333334	7.333333333333334	True	True	0.0	False
444	Inventory	False	Violent	1	6	9	ATK flat	94		0									559.0	12.0	9.0	Hero	6.245333333333333	6.745333333333333	7.245333333333333	True	True	0.0	False
445	Inventory	False	Violent	1	6	6	ATK flat	70		0	15.0									11.0		Rare	5.541666666666666	6.541666666666666	7.541666666666666	True	True	0.0	False
446	Inventory	False	Violent	1	6	6	ATK flat	70	CRate	6									570.0	10.0		Rare	5.093333333333334	6.093333333333334	7.093333333333334	True	True	0.0	False
447	Inventory	False	Violent	1	6	9	ATK flat	94	ATK%	5		11.0								11.0	6.0	Rare	6.863095238095237	7.363095238095237	7.863095238095237	True	True	0.0	False
449	Inventory	False	Violent	1	6	9	ATK flat	94	CDmg	5					14.0			8.0		13.0		Hero	7.7976190476190474	8.297619047619047	8.797619047619047	True	True	0.0	False
450	Inventory	False	Violent	1	6	9	ATK flat	94		0					14.0					14.0	5.0	Hero	7.25	7.75	8.25	True	True	0.0	False
451	Jeanne	False	Violent	1	6	12	ATK flat	118		0		21.0							135.0	11.0	5.0	Legend	7.68	7.68	7.68	True	True	0.0	False
452	Inventory	False	Violent	1	6	9	ATK flat	94	ATK%	8				13.0						10.0	10.0	Hero	7.625000000000001	8.125	8.625	True	True	0.0	False
453	Inventory	False	Violent	1	6	9	ATK flat	94	HP%	8	12.0									11.0	10.0	Hero	7.833333333333333	8.333333333333332	8.833333333333332	True	True	0.0	False
454	Inventory	False	Violent	1	6	9	ATK flat	94	RES	5				13.0						11.0	5.0	Rare	6.749999999999999	7.249999999999999	7.749999999999999	True	True	0.0	False
455	Savannah	False	Violent	1	6	9	ATK flat	94		0				21.0					284.0	12.0		Hero	7.003666666666667	7.503666666666667	8.003666666666668	True	True	0.0	False
456	Inventory	False	Violent	1	6	9	ATK flat	94		0		11.0								11.0	10.0	Hero	6.904761904761904	7.404761904761904	7.904761904761904	True	True	0.0	False
457	Verad	False	Violent	1	6	9	ATK flat	94	HP%	7		7.0		13.0						13.0		Hero	7.833333333333333	8.333333333333332	8.833333333333332	True	True	0.0	False
845	Bastet	False	Violent	1	6	12	ATK flat	118	HP%	7	7.0			7.0					751.0	25.0		Hero	11.959666666666667	11.959666666666667	11.959666666666667	True	True	0.0	False
857	Moore	False	Violent	1	6	12	ATK flat	118	HP flat	253		7.0			15.0			13.0		17.0		Hero	10.504000000000001	10.504000000000001	10.504000000000001	True	True	0.0	False
897	Cheongpung	False	Violent	1	6	9	ATK flat	94	HP%	6				14.0						16.0	6.0	Hero	8.833333333333332	9.333333333333332	9.833333333333332	True	True	0.0	False
1043	Inventory	False	Violent	1	6	0	ATK flat	22	RES	4		7.0								4.0	4.0	Hero	3.5	5.5	10.5	True	True	3.0	False
1044	Inventory	False	Violent	1	6	0	ATK flat	22	CDmg	7	7.0							6.0		4.0		Hero	3.958333333333333	5.958333333333333	10.958333333333332	True	True	3.0	False
1045	Inventory	False	Violent	1	6	0	ATK flat	22	HP flat	241		7.0								6.0		Rare	3.3213333333333335	5.3213333333333335	9.321333333333333	True	True	2.0	False
1046	Inventory	False	Violent	1	6	0	ATK flat	22	RES	5				5.0						4.0		Rare	2.583333333333333	4.583333333333333	8.583333333333332	True	True	2.0	False
1047	Inventory	False	Violent	1	6	0	ATK flat	22		0				6.0						5.0		Rare	2.416666666666667	4.416666666666667	8.416666666666668	True	True	2.0	False
1048	Inventory	False	Violent	1	6	0	ATK flat	22		0									154.0	6.0		Rare	2.2053333333333334	4.205333333333334	8.205333333333334	True	True	2.0	False
458	Inventory	False	Violent	2	6	9	DEF%	38	HP flat	135	26.0				8.0			6.0				Hero	5.18	5.68	6.18	False	True	0.0	False
459	Inventory	False	Violent	2	6	9	ATK%	38		0				14.0			17.0			13.0		Hero	6.508333333333333	7.008333333333333	7.508333333333333	False	True	0.0	False
460	Inventory	False	Violent	2	6	9	DEF%	38	RES	5		9.0					17.0	19.0				Hero	4.710714285714285	5.210714285714285	5.710714285714285	False	True	0.0	False
461	Chiwu	False	Violent	2	6	15	SPD	42	DEF%	6			36.0					15.0	189.0		4.0	Rare	4.443666666666666	4.443666666666666	4.443666666666666	False	True	0.0	False
462	Triana	False	Violent	2	6	15	SPD	42		0	5.0		17.0			15.0	48.0					Hero	4.125	4.125	4.125	False	True	0.0	False
463	Inventory	False	Violent	2	6	6	SPD	19	RES	8			32.0				32.0					Rare	2.6	3.6	4.6	False	True	0.0	False
464	Okeanos	False	Violent	2	6	9	SPD	25	ATK%	8	4.0			20.0					247.0			Rare	4.3293333333333335	4.8293333333333335	5.3293333333333335	False	True	0.0	False
465	Inventory	False	Violent	2	6	9	DEF%	38		0				16.0						11.0	4.0	Hero	6.333333333333333	6.833333333333333	7.333333333333333	False	True	0.0	False
466	Inventory	False	Violent	2	6	9	ATK%	38	ACC	8								13.0	607.0		11.0	Hero	5.267666666666667	5.767666666666667	6.267666666666667	False	True	0.0	False
467	Jamire	False	Violent	2	6	9	SPD	25		0				12.0					455.0		11.0	Hero	3.9399999999999995	4.4399999999999995	4.9399999999999995	False	True	0.0	False
468	Inventory	False	Violent	2	6	9	ATK%	38		0	12.0	13.0						15.0				Hero	5.232142857142858	5.732142857142858	6.232142857142858	False	True	0.0	False
469	Inventory	False	Violent	2	6	9	ATK%	38	HP%	7	10.0			18.0							4.0	Hero	5.041666666666667	5.541666666666667	6.041666666666667	False	True	0.0	False
470	Inventory	False	Violent	2	6	9	SPD	25		0	8.0					12.0			754.0			Hero	3.5053333333333336	4.005333333333334	4.505333333333334	False	True	0.0	False
471	Inventory	False	Violent	2	6	9	SPD	25		0	11.0	13.0				5.0						Rare	3.857142857142857	4.357142857142858	4.857142857142858	False	True	0.0	False
472	Cheongpung	False	Violent	2	6	9	SPD	25		0	5.0		18.0	19.0								Rare	3.45	3.95	4.45	False	True	0.0	False
473	Inventory	False	Violent	2	6	9	SPD	25		0	16.0			9.0			13.0					Rare	3.45	3.95	4.45	False	True	0.0	False
474	Diana	False	Violent	2	6	12	HP%	47	ACC	7	20.0				18.0	5.0					5.0	Legend	7.083333333333333	7.083333333333333	7.083333333333333	False	True	0.0	False
475	Inventory	False	Violent	2	6	9	ATK%	38		0		17.0				16.0				6.0		Hero	6.428571428571429	6.928571428571429	7.428571428571429	False	True	0.0	False
476	Inventory	False	Violent	2	6	9	SPD	25	CRate	5		12.0					30.0		676.0			Hero	4.198952380952381	4.698952380952381	5.198952380952381	False	True	0.0	False
477	Inventory	False	Violent	2	6	12	HP%	47		0					7.0				1022.0	6.0	12.0	Legend	6.237666666666667	6.237666666666667	6.237666666666667	False	True	0.0	False
478	Inventory	False	Violent	2	6	12	DEF%	47		0			23.0					7.0	953.0	10.0		Legend	6.054	6.054	6.054	False	True	0.0	False
479	Inventory	False	Violent	2	6	15	HP%	63		0				23.0		14.0			296.0	4.0		Legend	6.353	6.353	6.353	False	True	0.0	False
480	Inventory	False	Violent	2	6	6	SPD	19		0	8.0										8.0	Rare	2.333333333333333	3.333333333333333	4.333333333333333	False	True	0.0	False
481	Raoq	False	Violent	2	6	9	ATK%	38	DEF flat	18		18.0				16.0		5.0	225.0			Legend	5.946428571428572	6.446428571428572	6.946428571428572	False	True	1.0	False
482	Amarna	False	Violent	2	6	15	SPD	42		0	5.0			15.0			15.0	23.0				Hero	5.75	5.75	5.75	False	True	0.0	False
483	Perna	False	Violent	2	6	15	SPD	42		0	7.0		34.0	22.0							6.0	Legend	5.475	5.475	5.475	False	True	0.0	False
484	Inventory	False	Violent	2	6	9	SPD	25	ATK%	5	21.0					11.0	19.0					Hero	5.1	5.6	6.1	False	True	0.0	False
